id,Folder name,Filename,Direct Link,Thumbnail Link,Folder Link,width,height,embedLink
1aIx9esRAMvyc3uvTRgEUasFIJBz-rPAw,"1st Convocation_Aug 13, 2019",534_48834805008_o.jpg,https://drive.google.com/uc?id=1aIx9esRAMvyc3uvTRgEUasFIJBz-rPAw&export=download,https://lh3.googleusercontent.com/_FieYXvUyxuZzS4SHGoqfeAKI57O7nc1tXd5wOEZfb-VfxqGECQobSKRnmETzQ4TBl0oVozDnfy5jiU=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1aIx9esRAMvyc3uvTRgEUasFIJBz-rPAw/preview?usp=drivesdk
1039L3w-SwJ7VmUD7NrX8-s1oN3_DuvKN,"1st Convocation_Aug 13, 2019",478_48835142801_o.jpg,https://drive.google.com/uc?id=1039L3w-SwJ7VmUD7NrX8-s1oN3_DuvKN&export=download,https://lh3.googleusercontent.com/he8TAxLJZXaDchoLDPyy4ylGrT4s1zn4vDJ3g0onpIWyAn4SAx2hImGAlZwUf_tcsr_dU2HLSX-j6vM=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,5398,3138,https://drive.google.com/file/d/1039L3w-SwJ7VmUD7NrX8-s1oN3_DuvKN/preview?usp=drivesdk
1-71O9f1tbuZpOazxHPJcLrT_BlJZpVqu,"1st Convocation_Aug 13, 2019",489_48835313512_o.jpg,https://drive.google.com/uc?id=1-71O9f1tbuZpOazxHPJcLrT_BlJZpVqu&export=download,https://lh3.googleusercontent.com/eBXEZN_X0PUYOQhVLguMEKElOkFf6ZNm6p4-kIZdAMKMR2KsrhuJIalDR1-sVUIHDi4eQqCVvNN2bNc=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1-71O9f1tbuZpOazxHPJcLrT_BlJZpVqu/preview?usp=drivesdk
1PFrkIJiSbO9WgporZyk8XFfPG1z9aiZI,"1st Convocation_Aug 13, 2019",500_48834773873_o.jpg,https://drive.google.com/uc?id=1PFrkIJiSbO9WgporZyk8XFfPG1z9aiZI&export=download,https://lh3.googleusercontent.com/nUUm8H-24gzu-0_HQGHV4DlgXSYJq6MY8XoWu7kBLyjTxgfDeYgqtJOtPwoUaNvHjfvPhJVO6hg2h-g=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1PFrkIJiSbO9WgporZyk8XFfPG1z9aiZI/preview?usp=drivesdk
10aiiqMaST_hBtN7tLKK1FSb3UnNq_Azt,"1st Convocation_Aug 13, 2019",504_48835315307_o.jpg,https://drive.google.com/uc?id=10aiiqMaST_hBtN7tLKK1FSb3UnNq_Azt&export=download,https://lh3.googleusercontent.com/ieZW03dbjEJViWNY_0tWdF-lNESYXXR8Oh3QbaEJhu1ylhL7dvG24tcVYr_VsntOASwlI_YwOX5hgsI=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,3447,4000,https://drive.google.com/file/d/10aiiqMaST_hBtN7tLKK1FSb3UnNq_Azt/preview?usp=drivesdk
1mB60UjWJjE5aNipt6NtFMTFKhU9Un8zy,"1st Convocation_Aug 13, 2019",473_48834770333_o.jpg,https://drive.google.com/uc?id=1mB60UjWJjE5aNipt6NtFMTFKhU9Un8zy&export=download,https://lh3.googleusercontent.com/0FO4hrvRHEWxqAl1GMHHzFG8GzZuQCU5ZkD7iaSzNvZFh7-p-ny8TJ_LXVB7_ckVlW2-jWxUDmX2nrU=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,4358,4000,https://drive.google.com/file/d/1mB60UjWJjE5aNipt6NtFMTFKhU9Un8zy/preview?usp=drivesdk
1aCgINJdZclVJ8x17ABWHfQLFd6xGF5KT,"1st Convocation_Aug 13, 2019",453_48835309952_o.jpg,https://drive.google.com/uc?id=1aCgINJdZclVJ8x17ABWHfQLFd6xGF5KT&export=download,https://lh3.googleusercontent.com/NicXwAxU7WI4gVdSFrOg08jY7qrCevLmbaHEuQSMa-M_MCeUqd_IrkSHd7HYsmmkziN8SuBCWcFm4Cc=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1aCgINJdZclVJ8x17ABWHfQLFd6xGF5KT/preview?usp=drivesdk
14G6VQ0Yd3YqwWXDApjiWp85tpB050lGQ,"1st Convocation_Aug 13, 2019",435_48835309217_o.jpg,https://drive.google.com/uc?id=14G6VQ0Yd3YqwWXDApjiWp85tpB050lGQ&export=download,https://lh3.googleusercontent.com/h6cDCmcyXEG5KSDTAoyrNP_Pv3AqBJSKVi3jn8PTuccpZ_rxZadm87bI_BCNFFDg1C7GgUO5rAuqGGM=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/14G6VQ0Yd3YqwWXDApjiWp85tpB050lGQ/preview?usp=drivesdk
1CLzL1O8PbNWu0LZ311PEZt-PtZVyUQ12,"1st Convocation_Aug 13, 2019",439_48835309467_o.jpg,https://drive.google.com/uc?id=1CLzL1O8PbNWu0LZ311PEZt-PtZVyUQ12&export=download,https://lh3.googleusercontent.com/QT04XGysxgs0WOC9wyhccubwGieydYVvXbF6Yc2x17MLhR4sn2WLN2Lz-EgHSXutv0WVqKPwBT9cAXc=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,3293,5878,https://drive.google.com/file/d/1CLzL1O8PbNWu0LZ311PEZt-PtZVyUQ12/preview?usp=drivesdk
1L4DTJrrQntJhGGnkvX4P7HDMvWy03HxU,"1st Convocation_Aug 13, 2019",448_48834769033_o.jpg,https://drive.google.com/uc?id=1L4DTJrrQntJhGGnkvX4P7HDMvWy03HxU&export=download,https://lh3.googleusercontent.com/Tx224RoPBD5E0MaexOgA3hkNE6HybSIH5yxDB17EskSpCnn7-IFyAJGW3K_HQR1Efvum-itQxVlwOfA=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1L4DTJrrQntJhGGnkvX4P7HDMvWy03HxU/preview?usp=drivesdk
1TyfTZAqneX98RWFpjRZcbLzl2ve_40xU,"1st Convocation_Aug 13, 2019",444_48834768853_o.jpg,https://drive.google.com/uc?id=1TyfTZAqneX98RWFpjRZcbLzl2ve_40xU&export=download,https://lh3.googleusercontent.com/rQCrlEvxfqS1EadbLxi0FxwuEj8bthO7imrj4nGKGDHhGcihven2ZCtD4udUEvlbn2-EQlShq-KWBVg=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1TyfTZAqneX98RWFpjRZcbLzl2ve_40xU/preview?usp=drivesdk
1XTrKZbzN8uTx_h2OuJvCM1Tjbx2iLbFH,"1st Convocation_Aug 13, 2019",417_48835308682_o.jpg,https://drive.google.com/uc?id=1XTrKZbzN8uTx_h2OuJvCM1Tjbx2iLbFH&export=download,https://lh3.googleusercontent.com/8Ifez2WeWeb2ZvjUaJ3vmNbPxqBWC8SX1085nDAM4ckpq-a33_jNV8Atbws2vc-hDhCdnOj0eg3d8Ok=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1XTrKZbzN8uTx_h2OuJvCM1Tjbx2iLbFH/preview?usp=drivesdk
1uU9g5HUS9qEvm5LrBmCVSMJxyJU5eWJY,"1st Convocation_Aug 13, 2019",422_48834768173_o.jpg,https://drive.google.com/uc?id=1uU9g5HUS9qEvm5LrBmCVSMJxyJU5eWJY&export=download,https://lh3.googleusercontent.com/FgXQTcpWzlT7aQx3LwsBCKkrXj7-UccMJDUw5UFY8TCQP7lEn1dYhTiBiin8KE7nUVfSPTNcUZmSJ4M=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1uU9g5HUS9qEvm5LrBmCVSMJxyJU5eWJY/preview?usp=drivesdk
1WHdfdvx21gYXQtUrmFsPEMBt6f3lhiV2,"1st Convocation_Aug 13, 2019",406_48834767703_o.jpg,https://drive.google.com/uc?id=1WHdfdvx21gYXQtUrmFsPEMBt6f3lhiV2&export=download,https://lh3.googleusercontent.com/QpqHTaGE5lN81j3rvVgIwCyhUgCmRy6LUjFGGR28DSmYCpiALCWVSfST7HecAdUJIrd6L9zCKLMj0Kw=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,5480,4000,https://drive.google.com/file/d/1WHdfdvx21gYXQtUrmFsPEMBt6f3lhiV2/preview?usp=drivesdk
1NYs4Apv9kJ_mFdl9AvQqR4RPGGZzyZxp,"1st Convocation_Aug 13, 2019",391_48835308247_o.jpg,https://drive.google.com/uc?id=1NYs4Apv9kJ_mFdl9AvQqR4RPGGZzyZxp&export=download,https://lh3.googleusercontent.com/b_bff2uG7IHbFYVwbiZVCYWWkw31BtWq5wGpmMH-xBELKSZd0c7tlUe81lOrYsYm1UcA4QTuKH5xwEE=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,4732,4000,https://drive.google.com/file/d/1NYs4Apv9kJ_mFdl9AvQqR4RPGGZzyZxp/preview?usp=drivesdk
14QWuefBlfTXQgQARL42PCSs7XI-iboup,"1st Convocation_Aug 13, 2019",376_48834767218_o.jpg,https://drive.google.com/uc?id=14QWuefBlfTXQgQARL42PCSs7XI-iboup&export=download,https://lh3.googleusercontent.com/JRBEAv9w71sLOyYolO9Dx74x3IC-d-RRD4wOh7dCiC7Rh0IsNWdHImwHRWwQ0V30aVF8eahW8h10TNg=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/14QWuefBlfTXQgQARL42PCSs7XI-iboup/preview?usp=drivesdk
1xBPSFcmrVDEber_AkzN-18F2R5saTrKm,"1st Convocation_Aug 13, 2019",367_48834766978_o.jpg,https://drive.google.com/uc?id=1xBPSFcmrVDEber_AkzN-18F2R5saTrKm&export=download,https://lh3.googleusercontent.com/TnyUU3ZDHiQC2Tqm0e_ok9cPaqca1jv8eC1WCFZIKSio1fXLMErO7oDU3q1LqJEF1YmDvHCnYjyylIg=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,4000,6000,https://drive.google.com/file/d/1xBPSFcmrVDEber_AkzN-18F2R5saTrKm/preview?usp=drivesdk
1fqp-UPINWrf-RhEVeJSvEdbUE1W0_hus,"1st Convocation_Aug 13, 2019",346_48834766788_o.jpg,https://drive.google.com/uc?id=1fqp-UPINWrf-RhEVeJSvEdbUE1W0_hus&export=download,https://lh3.googleusercontent.com/9SCe3g-RKF15Px5xiETD0kshuNZadFp0suxzoWiKg96nkIX0ZxyyGXmsLFjsA746Iaumm25D_nQo3Pw=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1fqp-UPINWrf-RhEVeJSvEdbUE1W0_hus/preview?usp=drivesdk
1WZm2HzaYRpYlWPS8H6aLtMeHzLbx10ZJ,"1st Convocation_Aug 13, 2019",339_48835137101_o.jpg,https://drive.google.com/uc?id=1WZm2HzaYRpYlWPS8H6aLtMeHzLbx10ZJ&export=download,https://lh3.googleusercontent.com/h77D8Pi5LNr5oJfwyR18c6S4rHIJiDH-qiRulNfnU2IMLTgGFpCt7GmK_wZM6frWLXJfkC0G0mQSWXU=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1WZm2HzaYRpYlWPS8H6aLtMeHzLbx10ZJ/preview?usp=drivesdk
1G78Vq4tBnHff6xogn5ZHuByl-fEb6HmT,"1st Convocation_Aug 13, 2019",338_48835307002_o.jpg,https://drive.google.com/uc?id=1G78Vq4tBnHff6xogn5ZHuByl-fEb6HmT&export=download,https://lh3.googleusercontent.com/KjGzAXnrLom17H5nyM0jZQb8EPkmua1rZrj_HZTi4aLtqiETYxIPIs6cglWmTJwYDChfzXUKUPlP_4o=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1G78Vq4tBnHff6xogn5ZHuByl-fEb6HmT/preview?usp=drivesdk
1uiMoVDmPny807z3Z_rxjYwEEMJvFZRqC,"1st Convocation_Aug 13, 2019",325_48834765858_o.jpg,https://drive.google.com/uc?id=1uiMoVDmPny807z3Z_rxjYwEEMJvFZRqC&export=download,https://lh3.googleusercontent.com/BDliNs9g0Yy-jfnoX2MkFNkCMhVXULY9oMT3kmeogQxVGJcXvP8YEt8X2UXv34jZQRUm6ZJB9dm68LY=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1uiMoVDmPny807z3Z_rxjYwEEMJvFZRqC/preview?usp=drivesdk
1OF3xOB9EWFdzmFz8yBWq5hvXbIGPYcmW,"1st Convocation_Aug 13, 2019",312_48835136226_o.jpg,https://drive.google.com/uc?id=1OF3xOB9EWFdzmFz8yBWq5hvXbIGPYcmW&export=download,https://lh3.googleusercontent.com/jDLRNQF51ZQH6ZUg6zj_rKB0Idr2MYGhID-Ta4avSIuzHj04V9yNyBDzfTFasVrgjVsSMwWnZ8lp_4Q=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,6000,4000,https://drive.google.com/file/d/1OF3xOB9EWFdzmFz8yBWq5hvXbIGPYcmW/preview?usp=drivesdk
14uah55W8wns43rRWuj9O0RiLUsXo2fk9,"1st Convocation_Aug 13, 2019",311_48835136056_o.jpg,https://drive.google.com/uc?id=14uah55W8wns43rRWuj9O0RiLUsXo2fk9&export=download,https://lh3.googleusercontent.com/ZRlV6-_HPPn8TbVwUim8Lgla5mXSkUNp1vOF7a8DDaYXxTgbYVgZRzZ98Z6xeKaeZsPVQKUAfi40yfU=s220,https://drive.google.com/drive/folders/1FPw18YdN6-YnvujXE1HwIMLOGPi5e78y,2049,3707,https://drive.google.com/file/d/14uah55W8wns43rRWuj9O0RiLUsXo2fk9/preview?usp=drivesdk
1po4AAjoZhZlZ5mw9Ck8kvM0o1--sNI8l,"7k Fun Run - Freshmen_August 5, 2017",Preview.jpg,https://drive.google.com/uc?id=1po4AAjoZhZlZ5mw9Ck8kvM0o1--sNI8l&export=download,https://lh3.googleusercontent.com/FxDuwvAvIPYEX1VIaSlLDJTBOVX5qbeuhIZOfFfU1OSMSNf8K_RXamEhn3Yr_aNwDuJSY9Dsnkwe-Ec=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,6000,3292,https://drive.google.com/file/d/1po4AAjoZhZlZ5mw9Ck8kvM0o1--sNI8l/preview?usp=drivesdk
1y65JAPy9W8WHtArfuA1RenmFAnORd46c,"7k Fun Run - Freshmen_August 5, 2017",337_35690858323_o.jpg,https://drive.google.com/uc?id=1y65JAPy9W8WHtArfuA1RenmFAnORd46c&export=download,https://lh3.googleusercontent.com/AhTtZF7lwqO4fHbXS1d2vA0IlHZj-EwtrSvsWdfj_wPf9oIn3ttXZhdqYD0HfCY0tyEgynuT6lktaS4=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,3636,5454,https://drive.google.com/file/d/1y65JAPy9W8WHtArfuA1RenmFAnORd46c/preview?usp=drivesdk
11GA0m_XUrg9BddjK1BYP3H7N4FlaoViP,"7k Fun Run - Freshmen_August 5, 2017",333_36499514225_o.jpg,https://drive.google.com/uc?id=11GA0m_XUrg9BddjK1BYP3H7N4FlaoViP&export=download,https://lh3.googleusercontent.com/LwOuhjv9yPDh_xUZSjOu-aCYhGERUzQ2t35Gu1z53XRX9FILAJYE2rtmqwmFQxnRiY1_scA_eRcLRNk=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,4000,6000,https://drive.google.com/file/d/11GA0m_XUrg9BddjK1BYP3H7N4FlaoViP/preview?usp=drivesdk
1hG0Zt5X6g97nD5sJa15gv7yA9WXTw1ow,"7k Fun Run - Freshmen_August 5, 2017",329_36499521985_o.jpg,https://drive.google.com/uc?id=1hG0Zt5X6g97nD5sJa15gv7yA9WXTw1ow&export=download,https://lh3.googleusercontent.com/rnyvYJ3BYN6otVldZ9YTGNXmUoAfZ-oc-ThkY7mtcnDJYLXJBdSZjooAbotUCBrw7tJiLC-oFJIevWA=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,3978,4605,https://drive.google.com/file/d/1hG0Zt5X6g97nD5sJa15gv7yA9WXTw1ow/preview?usp=drivesdk
16qtVtIeLgrRhn_GKPoFxRvwfHoKYimP8,"7k Fun Run - Freshmen_August 5, 2017",323_36499523955_o.jpg,https://drive.google.com/uc?id=16qtVtIeLgrRhn_GKPoFxRvwfHoKYimP8&export=download,https://lh3.googleusercontent.com/Oecs6ChjQ8oT0bUxBWnd8Qwua7yRVq66B9T7r-G2J2stI4Q6UU6X8xw5LQntsRSolUPkPo9fn74XL04=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,4000,4096,https://drive.google.com/file/d/16qtVtIeLgrRhn_GKPoFxRvwfHoKYimP8/preview?usp=drivesdk
1rZRvn2dm5-VeSO5xfe9CjzxJSDsff-oB,"7k Fun Run - Freshmen_August 5, 2017",308_36331291532_o.jpg,https://drive.google.com/uc?id=1rZRvn2dm5-VeSO5xfe9CjzxJSDsff-oB&export=download,https://lh3.googleusercontent.com/-NbQQN1I0tDzonggRp_gUARpbMHdV_NBkngzCjeZ4QYVm-1FP7rNMgQ93t2gOaIaTCLKVKA3F5WHAO8=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,6000,4000,https://drive.google.com/file/d/1rZRvn2dm5-VeSO5xfe9CjzxJSDsff-oB/preview?usp=drivesdk
12FxQZIV9CUzIptwRzxOpL7h7BOP3_JSs,"7k Fun Run - Freshmen_August 5, 2017",297_36331296632_o.jpg,https://drive.google.com/uc?id=12FxQZIV9CUzIptwRzxOpL7h7BOP3_JSs&export=download,https://lh3.googleusercontent.com/BR_r99YCIB2bJjI-u55KbFttVxlx_3t3PAUjQQB6PEOA-mqiQ8W4lvLyABfU7_d8IPv4w1cKjEcZ-Uc=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,4810,3681,https://drive.google.com/file/d/12FxQZIV9CUzIptwRzxOpL7h7BOP3_JSs/preview?usp=drivesdk
1Xa_eocJn8lwVq_A6-6zdT0S3FsGDFVo3,"7k Fun Run - Freshmen_August 5, 2017",287_35690881703_o.jpg,https://drive.google.com/uc?id=1Xa_eocJn8lwVq_A6-6zdT0S3FsGDFVo3&export=download,https://lh3.googleusercontent.com/f7lpqjnXNLsmMzbozOwBc_TjXXnueeCYpyEr2YnN1mfVGdNKTZPYZzdwwnu5MjyCpL-E-_nHUL4Ll1c=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,6000,4000,https://drive.google.com/file/d/1Xa_eocJn8lwVq_A6-6zdT0S3FsGDFVo3/preview?usp=drivesdk
1Q4TGE-O7Eq1L--6EYUdopPTnodlZUbVj,"7k Fun Run - Freshmen_August 5, 2017",278_36362411671_o.jpg,https://drive.google.com/uc?id=1Q4TGE-O7Eq1L--6EYUdopPTnodlZUbVj&export=download,https://lh3.googleusercontent.com/OcquQpLL4BZfoxrVfp1iRNz6lFX5YeddUakfjlqJKkPm3GiR4A5Yv5L5jrHtn1IHXFryXTrndolJIpc=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,6000,4000,https://drive.google.com/file/d/1Q4TGE-O7Eq1L--6EYUdopPTnodlZUbVj/preview?usp=drivesdk
1P9jqjDt2I-9zuf379CFM9RCHEJRWGBn1,"7k Fun Run - Freshmen_August 5, 2017",282_36453253416_o.jpg,https://drive.google.com/uc?id=1P9jqjDt2I-9zuf379CFM9RCHEJRWGBn1&export=download,https://lh3.googleusercontent.com/e8AsdHpXHkB4modUIQqm9hnUUPu8goz6DUSQiP6STgv6_jVvhWpl0w9zIPSkHqAjciTyK_34aRojYdg=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,6000,3439,https://drive.google.com/file/d/1P9jqjDt2I-9zuf379CFM9RCHEJRWGBn1/preview?usp=drivesdk
1RFLqMTRyMFnj024JYniVdPYG0qFYGzKZ,"7k Fun Run - Freshmen_August 5, 2017",272_36453274936_o.jpg,https://drive.google.com/uc?id=1RFLqMTRyMFnj024JYniVdPYG0qFYGzKZ&export=download,https://lh3.googleusercontent.com/ziiiz0WAfr3EwbjdCTqm53_sz5jTI4uN-FgqxY3m_prSYqjMJfz93CgRN31etxoy60JVwsezMg9HOrA=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,4912,4000,https://drive.google.com/file/d/1RFLqMTRyMFnj024JYniVdPYG0qFYGzKZ/preview?usp=drivesdk
1CwlGAAFhDSeW4JdZv3z5hszvndHak8t-,"7k Fun Run - Freshmen_August 5, 2017",270_36453280906_o.jpg,https://drive.google.com/uc?id=1CwlGAAFhDSeW4JdZv3z5hszvndHak8t-&export=download,https://lh3.googleusercontent.com/Rtwq06YI-HeO_9WUsGmGvgteqXFsgiHvvTlGqskS4XM7BwRgk1ohNbt-EZPNj2nw4ZDqOPCsK4o8XMM=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,6000,4000,https://drive.google.com/file/d/1CwlGAAFhDSeW4JdZv3z5hszvndHak8t-/preview?usp=drivesdk
1TAje2CBg9VIy7tgseVrg4fbEiek8ndWN,"7k Fun Run - Freshmen_August 5, 2017",274_36453269426_o.jpg,https://drive.google.com/uc?id=1TAje2CBg9VIy7tgseVrg4fbEiek8ndWN&export=download,https://lh3.googleusercontent.com/6vBw2VQR80dFk7QZEjlqSB8L2fYCo961Jq5G2F6ZnkALK2fZyCL3E_QgCwQ6uoi7TfmSK-QhJSE0rF4=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,4583,2657,https://drive.google.com/file/d/1TAje2CBg9VIy7tgseVrg4fbEiek8ndWN/preview?usp=drivesdk
1qqv9l5krzVa0cHLpDhN42fex17lxTw4P,"7k Fun Run - Freshmen_August 5, 2017",268_35664646234_o.jpg,https://drive.google.com/uc?id=1qqv9l5krzVa0cHLpDhN42fex17lxTw4P&export=download,https://lh3.googleusercontent.com/nDZzZldu06Za8TPjoks3NuB_yauARkokVzHT-brMaTqVu1pfOBu8K4hRhm-rUDyrwiA3RU0-Jip1JxM=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,5999,2317,https://drive.google.com/file/d/1qqv9l5krzVa0cHLpDhN42fex17lxTw4P/preview?usp=drivesdk
1lWbXrTYy_UPPoqS3AyX2LaHsK2K5Ylsl,"7k Fun Run - Freshmen_August 5, 2017",257_35690907923_o.jpg,https://drive.google.com/uc?id=1lWbXrTYy_UPPoqS3AyX2LaHsK2K5Ylsl&export=download,https://lh3.googleusercontent.com/PzJctuIQWwaqdobXA06i_FyDRBO192E25F3Qw4ELjWElCtsprejcCV2RH2pzMVb9JO0uxM3FLw8HzHE=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,4000,4782,https://drive.google.com/file/d/1lWbXrTYy_UPPoqS3AyX2LaHsK2K5Ylsl/preview?usp=drivesdk
1oqy_zyIIHyBqLl21-egjNFz2ermuneyA,"7k Fun Run - Freshmen_August 5, 2017",255_35664655784_o.jpg,https://drive.google.com/uc?id=1oqy_zyIIHyBqLl21-egjNFz2ermuneyA&export=download,https://lh3.googleusercontent.com/TExidqCz0712rKsfuzQx8QFJ9SuVtu4bRDhiIgwoVY3SyPU_F7OoVKIV6fQzm2943GGpj6tDtJUxKvY=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,6000,4000,https://drive.google.com/file/d/1oqy_zyIIHyBqLl21-egjNFz2ermuneyA/preview?usp=drivesdk
1Az1AaI0xA1sI1ZfcXvPwnYkGpGm-88o-,"7k Fun Run - Freshmen_August 5, 2017",244_35664660564_o.jpg,https://drive.google.com/uc?id=1Az1AaI0xA1sI1ZfcXvPwnYkGpGm-88o-&export=download,https://lh3.googleusercontent.com/RFnM5sIkM7Ol83BHAo0BUg8nBIQgkUjqhaT8oveBbnws7Z2daScO5fU6LiEfSoXnUz_CeURYLcHEzn8=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,3366,3301,https://drive.google.com/file/d/1Az1AaI0xA1sI1ZfcXvPwnYkGpGm-88o-/preview?usp=drivesdk
1uLjMm9zzG8pVAZLj_uNzNq6ARNjLDnRM,"7k Fun Run - Freshmen_August 5, 2017",250_35690918373_o.jpg,https://drive.google.com/uc?id=1uLjMm9zzG8pVAZLj_uNzNq6ARNjLDnRM&export=download,https://lh3.googleusercontent.com/_wTYE3Yvc7VMWKqtAsaJkaSNPaTNs4bO8UJ42jWLpAqf_siLx3F9Kgzv42sU16r-8Xmuqjs1dUpuSmo=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,3601,4494,https://drive.google.com/file/d/1uLjMm9zzG8pVAZLj_uNzNq6ARNjLDnRM/preview?usp=drivesdk
1oPU9STq4V3kOUl-eSZMMkfw1FFk7RvSW,"7k Fun Run - Freshmen_August 5, 2017",236_36331353632_o.jpg,https://drive.google.com/uc?id=1oPU9STq4V3kOUl-eSZMMkfw1FFk7RvSW&export=download,https://lh3.googleusercontent.com/5CcNv1A2Wsw4M-Q2718gLPAx4vBANAzrtQpgXFdLYXT6sxJuxQbH_5iTkUyuSyOx6m9JXE8oi37PMbw=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,4716,3380,https://drive.google.com/file/d/1oPU9STq4V3kOUl-eSZMMkfw1FFk7RvSW/preview?usp=drivesdk
1O1xl1nUpUsZqAwMp4z51TUR4uZvnq3R7,"7k Fun Run - Freshmen_August 5, 2017",224_36102705430_o.jpg,https://drive.google.com/uc?id=1O1xl1nUpUsZqAwMp4z51TUR4uZvnq3R7&export=download,https://lh3.googleusercontent.com/yXGiPPQ3jeEmuef4C642txVfe2jbAcPW11k6vXZKJX19kxjGmfpCteOTXxlxFeExYPBXQWHyt0ZSBzM=s220,https://drive.google.com/drive/folders/12FcQ6Q515n2znn2TDLp4AhiGm8lnXUhj,4627,3262,https://drive.google.com/file/d/1O1xl1nUpUsZqAwMp4z51TUR4uZvnq3R7/preview?usp=drivesdk
